id,pattern,token_count,update_date,label,para
2201.02733,dataset,15,,,Figure 3: HDFS training loss when trained with different levels of noise-induced datasets.
2201.02733,dataset,20,,,RQ.1 What is the impact of dataset noise on the prediction accu racy of HDFS? (Subsection 5.2)
2201.02733,dataset,23,,,"Figure 4: Test Accuracy of the HDFS Model at 10 different stages of training, for different levels of noise-induced datasets."
2201.02733,dataset,23,,,"datasets we used. In Subsection 4.2, we detail the configuration of our system and the HDFS model that we deployed."
2201.02733,dataset,25,,,and XGBoost10 [4]. They used well established datasets of news articles that were collected from PolitiFact and BuzzFeed [17–19].
2201.02733,dataset,42,,,"Observation. While training with the original (noise-less) dataset exhibited the lowest training loss, adding more noise to the dataset does not increase the loss in training in accordance with how much noise we add to the dataset."
2201.02733,dataset,46,,,"Figure 2: Overview of our approach for evaluating the impact of training HDFS with noisy datasets. (a) Approach for the generation of noise induced datasets. (b) Training HDFS with datasets, and evaluating it with the test set."
2201.02733,dataset,47,,,"5 RESULTS In this section, we present the results of our experiments, where we evaluate the impact of noise on HDFS. In particular, we address the following research questions: RQ.1 What is the impact of dataset noise on the training loss of"
2201.02733,dataset,58,,,"[19] Kai Shu, Suhang Wang, and Huan Liu. 2018. Beyond News Contents: The Role of Social Context for Fake News Detection. arXiv preprint arXiv:1712.07709 (2018). [20] William Yang Wang. 2017. ""Liar, Liar Pants on Fire"": A New Benchmark Dataset"
2201.02733,dataset,7,,,5.2 Impact of Dataset Noise on Prediction
2201.02733,"dataset, github",89,04/21/22,2,"3.2 Training HDFS Once the train sets have been generated, we deploy HDSF available in HDSF’s authors’ Github repository [8]. We trained HDSF with each of the five training sets (one original and four noisy dataset) over 20 steps, and generated models, on which we performed our tests using a separate test set (Figure 2 (b)). Thereafter we collected loss and accuracy scores for each model obtained for the same test set."
2201.02733,"dataset, used dataset",99,,,"4.1 Datasets We use the same dataset to train the HDSF model as that used in [9]. In total, the dataset consists of 6,452 examples. For investigating the impact of noise on HDSF, we generated four different noisy datasets from this dataset using the approach mentioned in Section 3 at noise levels of 25%, 50%, 75%, and 100%, respectively. All datasets have the same number of samples. After training, we tested each obtained model with a test set of 134 samples."
2201.02733,github,15,04/21/22,0,[8] Hamid Karimi. 2020. HDSF Source Repository. https://github.com/hamidkarimi/
2201.02733,"python, dataset",157,,,"3.1 Generation of Noise-Induced Datasets We first produce the noisy datasets using our Noise Inducer module (Figure 2 (a)), which is written in Python. The Noise Inducer first shuffles the train set and randomly picks a sample of the training set with 50% probability, and flips its news status or authenticity label: changing “Fake"" to “Real"", and vice versa. The Noise Inducer also keeps track of which samples have been already changed, to avoid re-altering an already altered sample. The Noise Inducer repeats this process on the training set until 𝑋 % of the samples have been modified, where 𝑋 is a user-defined parameter. In this manner, we generated four different levels of noise-induced datasets from the original dataset: training sets at 25%, 50%, 75%, and 100% noise."
2201.0347,code,181,,,"Once we increase the message size to 20 bytes for Bluetooth Mesh, we see the results of the transmission delays between packets discussed in the introduction. A 20 byte message with a 3-byte opcode (3 bytes needed for vendor-speciﬁc opcodes, see section 2), will need 3 packets to be transmitted with Bluetooth Mesh. We have set parameters NTC = 3 and NTI = 20, giving an absolute minimum latency of 120 ms by eq. (1), assuming all random delays are zero. However, looking at the source code of the Zephyr Project’s implementation of Bluetooth Mesh, we see that the actual time used to send a packet is 30+(NTI + 10) · NTC [11], indicating that 240 ms is the minimum expected latency, which is also clear from the 20 byte plot in ﬁg. 3. OpenThread maintains a low latency, and is still within 10ms with > 99.9% probability for 20 byte messages."
2201.0347,data,187,,,"Thread’s [3] physical and media access control (MAC) layers are based on the IEEE 802.15.4 wireless standard [5]. The physical layer uses the 2.4GHz wireless band with a data rate of 250 kbit/s and a frame size of up to 127 bytes. Routing in a Thread network is handled by nodes assigned the routing role. These nodes maintain routing tables and forward frames based on the routing information protocol (RIP) algorithm. Every device capable of routing can be assigned the router role when the network deems it necessary, and this happens automatically without user intervention. If a router is no longer needed, it will automatically be demoted to a regular end device. Only keeping the necessary number of routers allows the entire network to remain connected without overcrowding it with relayed traﬃc. Even though the network reacts to changes dynamically, there can be signiﬁcant delay before the network reacts, meaning that, e.g., a node leaving the network, can result in long outages."
2201.0347,data,218,,,"any device designed for Bluetooth LE can also run Bluetooth Mesh with only software modiﬁcations. Bluetooth Mesh makes use of the Bluetooth LE advertising channels for communication, which can be set to 1Mbit/s, 500Kbit/s, or 125Kbit/s mode depending on the conﬁguration. The advertising packets have 11 bytes available for the application layer, however 1, 2, or 3 bytes must be used for an opcode, leaving 8 to 10 bytes for application data. Routing is performed by relay nodes in the network, who do not maintain routing tables, but re-transmits any messages that are not intended for them and that meet certain requirements. This approach to routing is referred to as network ﬂooding. Not all nodes need to have relay capability, and among those that do have the relay capability it can be enabled or disabled. As opposed to Thread, enabling and disabling relay capability does not happen automatically in Bluetooth Mesh. Instead this must be manually conﬁgured when deploying the network. As shown in [6], latency in large Bluetooth Mesh networks can be signiﬁcantly improved by optimizing the number of relay nodes, meaning manual conﬁguration might be necessary to achieve the best possible latency."
2201.0347,github,16,,,[11] Zephyr Project. Zephy RTOS. https://github.com/zephyrproject rtos/zephyr. 2020.
2201.05314,"code, code available",33,,,mance in discovering activities in all evaluation parameters compared to the other state-of-the-art methods and has increased accuracy of at least 4 % on average. The code is available here: Human-Activity-Discovery-HPGMK
2201.05314,data,111,,,"A new method is introduced to extract a set of statistical displacements, angles, and orientation features for encoding key aspects of activities. These important features are extracted from selected (informative) joints in the data to fully describe the shape and movement of humans. Selected joints include both left and right hand, foot, hip, shoulder, elbow and knee. In this way, we use information related to the position and movement of joints, the orientation and angle between a pair of bones and activity variations over time. The normalization procedure [30] is performed on all features."
2201.05314,data,145,,,"In this work, we use 3D skeleton-based data as it does not have the problems of the other two data types. Such data show three-dimensional coordinates of main body joints obtained in each frame. Skeletal information is valuable to show human movements and activities [25]. Here, we review the 3D skeleton-based approaches for human activity discovery. The ﬁrst work proposed used k-means to cluster unlabeled activities into groups and estimate the number of groups using cluster validity indices [26]. A feature extraction approach using a range of human movements as features was presented in [27]. An incremental clustering approach to deal with undeﬁned number of activities and noisy data was proposed in [28]. In [24], an autonomous learning technique was developed based on mixture of"
2201.05314,data,179,,,"Many studies in HAR used supervised approaches. They focus on feature representation and activities classiﬁcation [10, 11, 12, 13, 14, 15, 16]. These approaches require activity labels to learn. These labels are given by humans during data preparation. On the other hand, human activity discovery automatically recognizes human activity in a fully unsupervised way and the challenge is dealing with unlabeled data. Majority of existing methods were developed for sensor-based [17, 18] and RGB video data [19, 20, 21, 22, 23]. The challenges of sensor-based approach are diﬃcult to implement in the environment and take long time to install [24]. Furthermore, it is impractical for people to wear sensors everywhere. With RGB videos, the problems faced are millions of pixel values, illumination variations, viewpoint changes, and cluttered backgrounds [6]. It is not the objective of this work to investigate in such data."
2201.05314,data,18,,,"Input: D={d1,d2,. . .,dn} //Set of data points"
2201.05314,data,207,,,"We have proposed a novel Hybrid Particle Swarm Optimization with Gaussian Mutation and k-means (HPGMK) approach to solve human activity discovery on skeleton-based data with no prior knowledge of the activities in the data, apart from the number of activities. A method based on kinetic energy was used to select important frames to overcome the data redundancy problem. A novel feature extraction method was introduced to extract joint displacement, joint orientation, joint angle, and statistical time domain features from 3D skeleton data. In this method, instead of using all joints to extract the features, informative joints were used to prevent the creation of redundant features that can cause errors in the identiﬁcation of activities. Using such features, activities with high intra-class variables were well clustered using HPGMK. A segmentation method of sampling overlapping frames was employed to divide the entire incoming video into instances of the activities and retain important characteristics of them. A hybrid evolutionary clustering was proposed to discover human activity. It exploited the advantages of PSO, Gaussian mutation, and KM algorithm. This clustering has improved the convergence speed of PSO and prevented it from falling"
2201.05314,data,29,,,"[43] P. Agarwal, S. Mehta, A. Abraham, A meta-heuristic density-based subspace clustering algorithm for high-dimensional data, Soft Computing (2021) 1–20."
2201.05314,data,29,,,"aSchool of Digital Science, Universiti Brunei Darussalam, Jalan Tungku Link, Brunei bInstitute of Applied Data Analytics, Universiti Brunei Darussalam, Jalan Tungku Link, Brunei"
2201.05314,data,327,,,"Research in Human Activity Recognition (HAR) has attracted much attention due to its applications in ﬁelds such as human-computer interaction, intelligent transportation systems, and monitoring applications [1]. Despite its spectacular progress, obtaining high accuracy is a serious challenge. The purpose of activity recognition is to automatically identify actions and activities humans perform in diﬀerent environments. The input to a HAR system is a sequence of frames of a person performing diﬀerent movements. The output is a set of labels that represent the actions taken or activities in those movements. Many existing works use visual data as input. But such data have considerable complexity detrimental to the HAR systems performance. These complexities include cluttered background, changes in brightness and points of view [2]. Using 3D skeleton data partially overcome these complexities [3, 4] and protect people’s privacy [5]. Each frame represented by 3D coordinates of the main body joints is appropriate for representing human actions [5] and can be easily obtained in real-time with low-cost depth sensors [6]. As shown in Fig. 1, there are at least 7 steps in vision-based HAR systems. Activities performed by a person are captured by vision sensors. The skeletal information comprising of joints coordinates are then extracted from captured videos, containing image sequences called frames. Meaningful features are then extracted for more accurate activity discovery. The system discovers activities by clustering them without prior knowledge of the activities. It starts the learning process to model each cluster of activity. The learned model is used to recognize future activities. Signiﬁcant progress has been made in the supervised learning of activity models [7, 8], illustrated in block (f) and (g) of Fig. 1."
2201.05314,data,338,,,"any knowledge of activity labels or any information that characterise an activity, making this step particularly challenging. In other words, activity discovery is like a child learning to move where there is no prior information to deﬁne a speciﬁc sequence of movements to mean a speciﬁc activity such as crawling or waving and so forth to the child learner. Using the ability to diﬀerentiate, they learn from unlabeled data and based on that training, form a model that can post-label new data. In human activity discovery, there is no known information or knowledge that the ﬂow of a particular movement including its start to end is an activity such as picking up something. This means the input is a series of movements where there is no prior knowledge of which start and end points indicate an activity. In some existing work, the input data are segmented by activity [5]. Thus, the start and end point of the activities are already known, though the techniques to elucidate these activities may be unsupervised. In this paper, we focus on the less developed activity discovery steps, illustrated in block (d) to (e) of Fig. 1. To reduce computational load and increase accuracy [9], keyframe selection and PCA are used to remove redundant frames and features respectively. A new feature extraction methodology is applied to extract features from the most informative joints and bones which include joint displacement, joint orientation, and statistical time domain. A hybrid Particle Swarm Optimization (PSO) clustering technique is proposed to ﬁnd activities. PSO can reach the optimal solution independent of initial population states. Although PSO is faster than evolutionary algorithms, swarm particles can get trapped in local optima. One reason is the particles converge to a speciﬁc point between the best global position and the best personal position."
2201.05314,data,34,,,// Refining the centroids Calculate distances of data points to centroids Assign data points to the closest cluster Centroids are updated using following equation centroidi = 1 ∀di∈Ci ni points in the cluster i
2201.05314,data,343,,,"Thus, the start and end point of the activities are already known, though the techniques to elucidate these activities may be unsupervised. In this paper, we focus on the less developed activity discovery steps, illustrated in block (d) to (e) of Fig. 1. To reduce computational load and increase accuracy [9], keyframe selection and PCA are used to remove redundant frames and features respectively. A new feature extraction methodology is applied to extract features from the most informative joints and bones which include joint displacement, joint orientation, and statistical time domain. A hybrid Particle Swarm Optimization (PSO) clustering technique is proposed to ﬁnd activities. PSO can reach the optimal solution independent of initial population states. Although PSO is faster than evolutionary algorithms, swarm particles can get trapped in local optima. One reason is the particles converge to a speciﬁc point between the best global position and the best personal position. To address this, a new hybrid PSO with Gaussian mutation is proposed. Then, K-means is applied to the centroids obtained by PSO to reﬁne their location and get the best possible solution. Our methodology performs activity discovery using unsegmented input data and the proposed techniques used are purely unsupervised, with no prior knowledge of what comprise the different activities except the number of clusters. The aim of this paper is to present a new and eﬃcient methodology to cluster diﬀerent activities using un-segmented skeleton data with no prior information about the activities. The input data holds no information regarding the start and end of each of the activities. The main contributions are: (1) A method based on kinetic energy is applied to select the most important frames and remove redundant information (with the assistance of kinetic energy); (2) a sampling method is employed with assistance of overlapping sliding windows to segment frames"
2201.05314,data,344,,,"Despite its spectacular progress, obtaining high accuracy is a serious challenge. The purpose of activity recognition is to automatically identify actions and activities humans perform in diﬀerent environments. The input to a HAR system is a sequence of frames of a person performing diﬀerent movements. The output is a set of labels that represent the actions taken or activities in those movements. Many existing works use visual data as input. But such data have considerable complexity detrimental to the HAR systems performance. These complexities include cluttered background, changes in brightness and points of view [2]. Using 3D skeleton data partially overcome these complexities [3, 4] and protect people’s privacy [5]. Each frame represented by 3D coordinates of the main body joints is appropriate for representing human actions [5] and can be easily obtained in real-time with low-cost depth sensors [6]. As shown in Fig. 1, there are at least 7 steps in vision-based HAR systems. Activities performed by a person are captured by vision sensors. The skeletal information comprising of joints coordinates are then extracted from captured videos, containing image sequences called frames. Meaningful features are then extracted for more accurate activity discovery. The system discovers activities by clustering them without prior knowledge of the activities. It starts the learning process to model each cluster of activity. The learned model is used to recognize future activities. Signiﬁcant progress has been made in the supervised learning of activity models [7, 8], illustrated in block (f) and (g) of Fig. 1. Unlike learning and recognition steps, which rely on human-labelled training data to categorize activities and do not perform block (e). Human activity discovery (see block (e) of Fig. 1) is a HAR process where activities are categorized based on their similarities without"
2201.05314,data,36,,,"[40] S. Gaglio, G. L. Re, M. Morana, Human activity recognition process using 3-d posture data, IEEE Transactions on Human-Machine Systems 45 (5) (2014) 586–597."
2201.05314,data,36,,,"[44] P. Agarwal, S. Mehta, Analyzing subspace clustering approaches for high dimensional data, in: Artiﬁcial Intelligence for a Sustainable Industry 4.0, Springer, 2021, pp. 169–195."
2201.05314,data,37,,,"[42] Y. Lu, S. Wang, S. Li, C. Zhou, Particle swarm optimizer for variable weighting in clustering high-dimensional data, Machine learning 82 (1) (2011) 43–70."
2201.05314,data,42,,,"[18] P. Gupta, R. McClatchey, P. Caleb-Solly, Tracking changes in user activity from unlabelled smart home sensor data using unsupervised learning methods, Neural Computing and Applications 32 (16) (2020) 12351– 12362."
2201.05314,data,49,,,"xi is a data point belonging to the cluster Ck and µk is the mean of the cluster Ck. To avoid in local optimum, a proposed Gaussian mutation operator based on [35] and [36] is applied to the global particle as follows:"
2201.05314,data,54,,,"[25] P. Zhang, C. Lan, J. Xing, W. Zeng, J. Xue, N. Zheng, View adaptive recurrent neural networks for high performance human action recognition from skeleton data, in: Proceedings of the IEEE International Conference on Computer Vision, 2017, pp. 2117–2126."
2201.05314,data,9,,,"di, where ni is the number of data"
2201.05314,data,92,,,"Gaussian hidden Markov model with assistance of incremental k-means clustering. State-of-the-art approaches include Spectral Clustering (SC), Elastic Net Subspace Clustering (ENSC) and Sparse Subspace Clustering (SSC), which use covariance descriptor to solve HAR without labels [5]. They used an aﬃnity matrix to ﬁnd similarities and then applied spectral clustering. A time stamp pruning approach was used to remove redundant data. Although they achieved impressive results, the data used were already segmented by activity before applying clustering."
2201.05314,data,94,,,"Figure 1: Overview of HAR system: (a) performed activities are (b) captured by a Kinect sensor. (c) After that, pose of humans are estimated by extracting joints. (d) To make raw data more usable, their salient and deﬁning features are identiﬁed. (e) Based on the similarities and diﬀerences, activities are discovered. (f) Afterwards, the system begins to learn from the discovered activities and (g) ﬁnally human activities are recognized."
2201.05314,"data, dataset",251,,,"into the local optimum. three diﬀerent datasets were used to assess the performance of our method. The results obtained show that HPGMK achieved an average overall accuracy of 77.53 %, 56.54 %, and 66.84 in datasets CAD60, UTK, and F3D respectively and validate the signiﬁcant superiority of HPGMK over other methods. In activities with high intra-class variables and corrupted data with sitting and standing positions, HPGMK has been eﬀective in activity discovery compared to other state-of-the-art methods. Because Gaussian mutation in HPGMK maintain good, diverse and meaningful particles to evolve, without losing the meaningful hidden structure during exploration. Moreover, the advantage of KM in exploitation has not only increased the eﬃciency of discovery, but also improved the convergence rate and reduced clustering time. This work paves the way towards the implementation of fully unsupervised human activity discovery in practical applications using skeleton-based data. There are various factors in the proposed methods can impact the eﬃcacy of the ﬁnal clusters. One factor is the number of clusters that ﬁts performed activities. This indicates the proposed HPGMK can be further extended to address the task of human activity discovery automatically by estimating the number of activities. Another factor is detecting outlier or noisy data. Outliers shift the cluster centers towards itself, thus aﬀecting optimal cluster formation. It can be beneﬁcial to use outlier detection methods in HPGMK to reject outliers."
2201.05314,"data, dataset",254,,,"Human activity discovery aims to distinguish the activities performed by humans, without any prior information of what deﬁnes each activity. Most methods presented in human activity recognition are supervised, where there are labeled inputs to train the system. In reality, it is diﬃcult to label data because of its huge volume and the variety of activities performed by humans. In this paper, a novel unsupervised approach is proposed to perform human activity discovery in 3D skeleton sequences. First, important frames are selected based on kinetic energy. Next, the displacement of joints, set of statistical, angles, and orientation features are extracted to represent the activities information. Since not all extracted features have useful information, the dimension of features is reduced using PCA. Most human activity discovery proposed are not fully unsupervised. They use pre-segmented videos before categorizing activities. To deal with this, we used the fragmented sliding time window method to segment the time series of activities with some overlapping. Then, activities are discovered by a novel hybrid particle swarm optimization with a Gaussian mutation algorithm to avoid getting stuck in the local optimum. Finally, k-means is applied to the outcome centroids to overcome the slow rate of PSO. Experiments on three datasets have been presented and the results show the proposed method has superior perfor ∗Corresponding author. Email addresses: 20h8561@ubd.edu.bn (Parham Hadikhani),"
2201.05314,dataset,112,,,"Three benchmark datasets were used to evaluate the eﬀectiveness of proposed method; Cornell Activity Dataset (CAD-60) [37], UTKinect-Action3D (UTK) [38], and Florence3D (F3D) [39]. Moreover, Other two datasets including Kinect Activity Recognition Dataset (KARD) [40] and MSR DailyActivity3D (MSR) [41] are also used to evaluate the proposed method that their results are provided as supplementary material to this paper. These datasets have diﬀerent dimensions, features, and activities. Table 1 shows the statistical information of these datasets. They are discussed as follows."
2201.05314,dataset,119,,,"CAD-60: This dataset includes 14 activities; rinsing mouth, brushing teeth, wearing contact lens, talking on the phone, drinking water, opening pill container, cooking (chopping), cooking (stirring), talking on couch, relaxing on couch, writing on whiteboard, still (standing), random, and working on computer. Each activity was performed by 4 subjects including one lefthanded person. They were performed in 5 diﬀerent environments: bathroom, It contains activities of cyclic bedroom, kitchen, living room, and oﬃce. nature such as brushing teeth and similar activities such as drinking water and talking on the phone."
2201.05314,dataset,137,,,"among the activities in the results of the proposed method. Moreover, instead of using all the joints to extract the relevant features which can increase redundancy and overlapping between activities, this method uses features from informative joints to diﬀerentiate the activities. In addition, the Gaussian mutation, with exploration capability has improved solution pool in the swarm that help to diﬀerentiate the diﬀerent similar activities. On the other hand, cluster overlapping appears relatively high in the other methods especially KM and SC in all datasets. In CAD-60 the largest error in the activity assignment occured between brushing teeth and random due to similar body gestures. There was also activity overlapping between brushing teeth, and wearing contact lenses, because of similar hand movement near the head."
2201.05314,dataset,183,,,"Fig. 10 to 12 show the average F-score for each activity for all subjects. By examining the average F-scores in all datasets , it shows HPGMK outperforming other methods in all datasets used. HPGMK achieved slightly under 75 % on CAD-60, just over 45 % on UTK, and almost 60 % on F3D. In Fig. 10, for HPGMK although F-score is high in most of the activities compared with other methods, Cooking (chopping) and Talking on the phone were discovered with low F-scores. This was due to the high similarity between Cooking (chopping) with Cooking (stirring) and Talking on the phone with Wearing contact lenses. In Fig. 11, a few actions were discovered with low F-scores. For example, throw samples were easily mistakenly regarded as push ones due to similar hand movements, resulting in low F-scores in both activities. In Fig. 12, we observe HPGMK outperformed other methods except for activities wave, clap and tight lace."
2201.05314,dataset,258,,,"Fig. 8 shows the accuracy of HPGMK with the state-of-the-art techniques for all subjects of each dataset based on the maximum, minimum and average accuracies. The average overall accuracy of the HPGMK was 77.53 % for CAD-60, 56.54 % for UTK, and 66.84 % for F3D. As seen in Fig. 8, HPGMK has the best performance in terms of maximum and average accuracy in all datasets. This proves the robustness and eﬀectiveness of the HPGMK for human activity discovery. By utilizing the Gaussian mutation and KM along with PSO, our approach brings signiﬁcant performance improvement compared to the other methods. As PSO sometimes gets stuck in local optimum, Gaussian mutation mitigate this. Additionally, applying KM enhances the exploration ability of PSO. Moreover, ENSC and SSC, which are subspace clustering algorithms, do not achieve good cluster quality compared to PSO and HPGMK because these algorithms do not use an eﬃcient search strategy [42]. These approaches did not maintain the balance between exploitation and exploration well and sometimes get stuck in the local solutions. Parameters are required to be set and ﬁnding the right values for them is tricky and complex such as size of subspace [43, 44]. In contrast, HPGMK uses the power of PSO in exploration, KM in exploitation, and proposed Gaussian mutation to prevent premature convergence which improve the exploration and exploitation capability as a whole."
2201.05314,dataset,3,,,4.1. Datasets
2201.05314,dataset,4,,,Frequency/Dataset CAD-60 UTK F3D
2201.05314,dataset,50,,,"[10] A. Shahroudy, J. Liu, T.-T. Ng, G. Wang, Ntu rgb+ d: A large scale dataset for 3d human activity analysis, in: Proceedings of the IEEE conference on computer vision and pattern recognition, 2016, pp. 1010– 1019."
2201.05314,dataset,64,,,"UTK: There are 10 activities in this dataset: walk, sit down, stand up, pick up, carry, throw, push, pull, wave hands, and clap hands. These activities were performed by 10 subjects and repeated twice by each subject. The signiﬁcant intra-class and viewpoint variations are the main challenges of this dataset."
2201.05314,dataset,76,,,"F3D: This dataset includes 9 activities: wave, drink from a bottle, answer phone, clap, tight lace, sit down, stand up, read watch, and bow. These activities are repeated twice or thrice by 10 subjects. The challenge with this dataset is that activities are performed at high speed. This provides a small number of frames for the algorithm to sample and learn from."
2201.05314,"dataset, used dataset",15,,,"Table 1: Number of activities, subjects and videos in the three datasets used"
2201.06463,data,104,,,"The WK3 model is more ﬂexible and can ﬁt the observed data better, but it can lead to overestimation of the total arterial compliance, C (Segers et al., 2008). When the aortic valve is closed (Q(t) = 0), both models decay exponentially and become equivalent. Furthermore, an important connection between the two models is that in WK2 model R equals the ratio of mean pressure over mean ﬂow, while for the WK3 model this ratio is equal to R1 + R2 (Westerhof et al., 2009)."
2201.06463,data,111,,,"We have brieﬂy presented a fully Bayesian data-driven approach for quantifying the uncertainty in physical model parameters. We showed that extending the idea of physics-informed priors in a Bayesian framework accounts for imperfect models through the inclusion of discrepancy in the model formulation. The approach produces reasonable quantiﬁcation of uncertainty for model parameters and also reduces the uncertainty in model predictions. A potential problem is identiﬁability between the model parameters and the discrepancy function. This might be tackled by introducing constraints in the discrepancy prior (Brynjarsdóttir and O’Hagan, 2014; Riihimäki and Vehtari, 2010; Wang and Berger, 2016)."
2201.06463,data,245,,,"In this work we introduce a computational efﬁcient data-driven framework suitable for quantifying the uncertainty in physical parameters of computer models, represented by differential equations. We construct physics-informed priors for differential equations, which are multi-output Gaussian process (GP) priors that encode the model’s structure in the covariance function. We extend this into a fully Bayesian framework which allows quantifying the uncertainty of physical parameters and model predictions. Since physical models are usually imperfect descriptions of the real process, we allow the model to deviate from the observed data by considering a discrepancy function. For inference Hamiltonian Monte Carlo (HMC) sampling is used. This work is motivated by the need for interpretable parameters for the hemodynamics of the heart for personal treatment of hypertension. The model used is the arterial Windkessel model, which represents the hemodynamics of the heart through differential equations with physically interpretable parameters of medical interest. As most physical models, the Windkessel model is an imperfect description of the real process. To demonstrate our approach we simulate noisy data from a more complex physical model with known mathematical connections to our modeling choice. We show that without accounting for discrepancy, the posterior of the physical parameters deviates from the true value while when accounting for discrepancy gives reasonable quantiﬁcation of physical parameters uncertainty and reduces the uncertainty in subsequent model predictions."
2201.06463,data,28,,,"The observed pressure, yP and inﬂow, yQ data are modelled by the physics-informed prior corrupted by Gaussian i.i.d. noise εP and εQ respectively as follows"
2201.06463,data,337,,,"R1751001251501750.000.250.500.751.00timepressuremodelWK2WK3observed data we add i.i.d. noise to both inﬂow and pressure as follows, yQ = Q(t) + εQ, where εQ ∼ N (0, 42) and yP = PWK3(t) + εP , where εP ∼ N (0, 32). We develop physics-informed priors for the WK2 model as detailed in Section 2 (for more details on the priors see the Appendix). The ﬁrst model does not account for discrepancy (WK2 in Figures 2 and 3) while the second does (WK2 + δ(t) in Figures 2 and 3). We present the posterior distributions of the parameters and the predictions for the two models. In Figure 2 top row, we observe that if we don’t account for model discrepancy in the imperfect model (WK2), the posterior distributions of the physical parameters (R, blue and C, green) become over-conﬁdent about the wrong value and also the marginal standard deviation of the pressure noise, σP is overestimated. Accounting for discrepancy in the model formulation via a GP prior on the model discrepancy, results in more reasonable quantiﬁcation of uncertainty of physical parameters and also the noise parameters (see Figure 2, bottom row). Furthermore, in Figure 3 we see the model predictions for both pressure and inﬂow. The model without accounting for bias-correction (WK2) can not ﬁt the data well. This results in overestimated noise (Figure 2, ﬁrst row, third plot) and consequently increased uncertainty in model predictions. While accounting for model discrepancy (WK2 + δ(t)) the model estimates the noise accurately (Figure 2, second row, third plot) which means that it has learned the discrepancy between the two models and consequently reduces the uncertainty in model predictions."
2201.06463,data,39,,,We use physics-informed priors in a Bayesian Calibration framework where we allow the physical model to deviate from the observed data by incorporating a discrepancy function δu(t) for u(t). We have that
2201.06463,data,68,,,"For this experimental setup, we simulate noisy data from the WK3 model and use the simpler WK2 model as our modeling choice. More speciﬁcally, we use a given inﬂow, Q(t) to simulate three cycles of pressure from the WK3 model, PWK3(t, R1 = 0.05, R2 = 1, C = 1.1). To create the"
2201.06463,data,96,,,"Physical models are simpliﬁed representations of the real phenomenon under study and are commonly described by (systems of) differential equations. These models typically consist of observable inputs that can be measured through ﬁeld experiments and unknown model calibration parameters which are usually estimated by using the observed data and have concrete physical meaning. In this paper, our primary interest is to quantify the uncertainty of physical parameters by acknowledging that the model is an imperfect description of reality. Implementation of physical models is often referred to as computer models."
2201.06463,data,96,,,"This paper is motivated by the need for interpretable simpliﬁed personalized hemodynamic models for digital twins. Thus, the physical model we consider is the arterial Windkessel model which is a linear differential equation with two physically interpretable parameters, the total arterial compliance, C and the total peripheral resistance R. In a synthetic case study we simulate noisy data from a more complex model with known mathematical connections to our modeling choice, where the goal is to learn and quantify the uncertainty of the physical parameters and also produce bias-corrected predictions."
2201.08452,code,101,,,"5.1.1 in docker allows all the code being analyzed to be run in a sandbox, protecting the host machine. To allow input to npm-ﬁlter and access to the results ﬁles from running in docker, we have some special directories that the docker container has access to. All input ﬁles to running npm-ﬁlter in docker must be in a directory docker_configs in the npm-ﬁlter home directory (any user scripts, CodeQL queries, or custom conﬁguration ﬁles). Results ﬁles end up in the npm_filter_docker_results directory, which is also in the npm-ﬁlter home directory."
2201.08452,code,48,,,"CodeQL is a semantic code analysis language: with it, users can write static analyses for a variety of languages, including (most relevantly for npm-ﬁlter) JavaScript/TypeScript. In Section 6.2, we describe how this features was already used in an existing tool."
2201.08452,code,95,,,"6.3 Desynchronizer Gokhale et al. used npm-ﬁlter to collect projects to evaluate their tool for automatically migrating projects that use synchronous JavaScript APIs to use their asynchronous equivalents [11]. The tool, called Desynchronizer, statically detects calls to synchronous JavaScript APIs that have asynchronous equivalents (e.g., calls to readFileSync, rather than readFile)—then infers a call graph, and automatically refactors the code. In the evaluation, authors automatically applied every refactoring, and ran test suites post refactoring to establish any behavioural diﬀerences."
2201.08452,"code, github",53,,,"Thus, the evaluation undertaken in the paper requires running test suites, and npm-ﬁlter was used to ﬁlter a list of 40K JavaScript Github repositories with asynchronous JavaScript code to a much more manageable 450 projects that had running/passing tests. This work is being presented concurrently at ICSE Technical Track."
2201.08452,"code, package",121,,,"3.5 Results The results of all phases of npm-ﬁlter are output to a JSON ﬁle. This JSON results object is organized in a hierarchical structure corresponding to the aforedescribed phases of execution. Any errors in an execution phase are reported in the corresponding ﬁeld of the results. The output ﬁle is named [package name]__results.json. If the user speciﬁes CodeQL queries to be run over the package source code, the output of each of these queries is output to a CSV ﬁle, named [package name]__[query name]__results.csv. Any errors in the CodeQL query execution would be reported in the CodeQL ﬁeld of the JSON results."
2201.08452,"code, package",183,,,"npm provides a wealth of metadata for all of the projects it hosts, including the number of weekly downloads, dependencies, dependents, and a link to the associated code repository. This said, running application code can reveal yet more useful information, such as if the package is equipped with a test suite, passing, failing, ﬂaky tests, etc. But even though it is relatively straightforward to install, build, and test an npm package, in our anecdotal experience conducting JavaScript tool evaluations, we found that only (roughly) <5% of npm packages have running test suites with no failing tests. npm-ﬁlter can be used in any scenario where metadata about the execution of JavaScript code is required. A list of npm projects or JavaScript repositories (e.g., from GHTorrent [12], CodeDJ [18], or scraping npm), can be fed into npm-ﬁlter to gather dynamic metadata by trying to install, build, and run package tests."
